,AUS,CHN,DEU,FRA,USA
Streptococcus anginosus [ref_mOTU_v2_0351],-0.7833181968661455,1.7865644630772082,0.6359487701284594,2.3595149884589275,1.9529263832167827
Streptococcus constellatus/intermedius [ref_mOTU_v2_0143],-1.0416619424533182,4.319797997074733,0.3144986919936608,3.3196866086404455,1.3111648765708137
Clostridium perfringens [ref_mOTU_v2_1117],-1.0742189251673329,-0.3326072617596445,0.12063400326157325,3.0566048823476426,3.1519366578667043
Gemella morbillorum [ref_mOTU_v2_4513],-1.0362459174279273,2.1597983338658406,1.3850494224552103,3.742563529519983,2.2004359025547062
Anaerococcus obesiensis/vaginalis [ref_mOTU_v2_0429],-0.9959996018577206,4.16856432629929,0.48263230083892317,3.163627333373213,1.0436276649414362
Porphyromonas asaccharolytica [ref_mOTU_v2_1517],-0.9664827781843894,1.9586017571757435,0.7525571695004919,1.8130300998426379,0.32146734130504406
Alloprevotella tannerae [ref_mOTU_v2_4636],-0.95069124148327,,,,3.0618917543597006
unknown Azospirillum [meta_mOTU_v2_6527],-0.9523057775527094,-0.41675574223179707,-0.46996772071818294,-0.34773185945363744,-0.32058220155022366
unknown Ruminococcus [meta_mOTU_v2_7476],-0.9352393273732753,1.2775175847390243,0.12871898734501172,-0.48068739201357236,-0.14042619001921566
unknown Prevotella [meta_mOTU_v2_5555],-0.8931019026401511,-0.2161918918514764,-0.5980852696725957,-0.38864695039025704,2.6490046251734323
Paraprevotella clara [ref_mOTU_v2_4942],-0.8513703115917888,-0.3826930545142912,-0.27697414712381413,-0.34888078964364466,-0.5392018962936961
Slackia piriformis [ref_mOTU_v2_4888],-0.7867164700244238,-0.32212311602329385,,-0.44710549201040667,0.6450581956571689
unknown Bacteria [meta_mOTU_v2_5651],-0.6777446934429764,,0.6109125536124452,-0.03702770674980421,-0.11582513245918372
Clostridium sp. CAG:138 [meta_mOTU_v2_7765],-0.5658636826614147,-0.4097580211585848,-0.24746512285992855,-0.38182233962637113,-0.22353012661792895
unknown Azospirillum [meta_mOTU_v2_7674],-0.4820680277331878,,-0.7002483280115173,-0.11903622160919752,0.03988388017735493
unknown Clostridiales [meta_mOTU_v2_6704],-0.36930862838143225,0.686414551492324,-0.5418776446522239,-0.18885223269764048,1.7126984554207
unknown Clostridiales [meta_mOTU_v2_5820],-0.16088161307392593,-0.11698065436467646,0.6689309495133262,-0.5205940756620407,-0.17759019053362474
Alistipes inops [ref_mOTU_v2_3597],0.07580626665304191,-0.11999023697675865,-0.04343316993142405,-0.36866693188192634,-0.28089248305122944
Roseburia sp. CAG:309 [meta_mOTU_v2_6793],0.2468897465743738,-0.25596993778208665,-0.36946382141636525,0.48815536553546285,-0.2554986054601698
Bifidobacterium catenulatum/kashiwanohense [ref_mOTU_v2_0633],0.3790612103782832,-0.276295891942135,0.13399181658213175,-0.39694316837268,-0.29990815535052695
unknown Ruminococcaceae [meta_mOTU_v2_6850],0.5750218860988384,-0.2498476687519017,-0.5332569439039454,0.4376900466934641,-0.28454218981656754
unknown Eggerthella [meta_mOTU_v2_7082],0.7486646492073372,-0.339858143089914,-0.6307683187112337,-0.27273979332704884,-0.18988170259983808
unknown Ruminococcaceae [meta_mOTU_v2_6478],0.7563428575865259,0.2239586258881886,-0.5157967457097314,-0.027538691604086896,-0.37728822655029415
unknown Clostridiales [meta_mOTU_v2_6787],0.5646843801095768,0.24818191027353334,-0.4994304429991636,0.2367929355797408,-0.38499600306040643
uncultured Eubacterium sp. [meta_mOTU_v2_5477],0.2461003966860591,-0.36559297524032364,-0.4560776184228383,-0.2158416695517968,-0.027328349291585747
Eubacterium ramulus [ref_mOTU_v2_2795],-0.05607245192383206,0.053355251171180174,-0.5248891895457483,-0.18716099149612636,-0.3475744121462689
unknown Clostridiales [meta_mOTU_v2_6834],-0.17014550730962671,-0.3668833720268816,-0.4238985548043242,0.29967233937489507,-0.3896424911965395
unknown Eggerthella [meta_mOTU_v2_6998],-0.7847327908469935,-0.42909593819008285,1.2670170525223805,-0.37943832913403974,-0.03200040258155333
Bifidobacterium breve [ref_mOTU_v2_0157],-1.0424376072643908,1.1813406993080182,0.2963638964387927,-0.4228764990750621,-0.5002992872986308
Solobacterium moorei [ref_mOTU_v2_0531],-1.0730290162686793,2.596506736044343,2.938224160136309,4.015488791570835,1.9853765076693946
Parvimonas micra [ref_mOTU_v2_1145],-1.035271824274815,3.85978631936506,2.7698627995261877,4.370016910822135,1.4450472535065622
Parvimonas sp. [ref_mOTU_v2_4961],-0.9984173845166144,3.1832478502431845,4.02937214801074,3.082049953116531,2.2455114622380097
unknown Dialister [meta_mOTU_v2_5867],-0.9717955393955651,4.716305459941459,3.794217647481222,4.363828827301352,1.325143318410684
Clostridiales bacterium S5-A14a [meta_mOTU_v2_5486],-0.9579802908844475,2.25330863270455,0.14552143812192017,2.3219184519811247,0.6809111907206384
Acidaminococcus fermentans [ref_mOTU_v2_4591],-0.9554025606871959,,,-0.26421746963866427,
unknown Porphyromonas [meta_mOTU_v2_7656],-0.9302419228283948,0.8920130781373304,2.6531167536510893,2.806177037825226,1.133046605578137
Dialister invisus [meta_mOTU_v2_6402],-0.8801023278279174,-0.38353781676182114,-0.21000078061146932,-0.49543157560833667,
Prevotella copri [ref_mOTU_v2_4448],-0.830734833770949,-0.3973934530607404,-0.3649223117761126,-0.3913841470654916,-0.38881835112329555
Ruminococcus sp. CAG:177 [meta_mOTU_v2_6664],-0.7612769295481977,-0.42096400518047816,-0.12713861068644167,-0.36966216057494183,-0.39357313807579686
Staphylococcus sp. CAG:324 [meta_mOTU_v2_6946],-0.6432026967203428,,0.07518508245315604,-0.05639523640652606,-0.36281075235931604
unknown Clostridiales [meta_mOTU_v2_6054],-0.5205583283242573,-0.3981326470849119,0.23911029741986667,-0.156044235582022,-0.11982081866107978
unknown Clostridiales [meta_mOTU_v2_6009],-0.42100034932631775,-0.38679017807823857,-0.09844727308814674,-0.48581278927634636,-0.03486884563831951
unknown Clostridiales [meta_mOTU_v2_7298],-0.29070388995322777,-0.41604409445666524,-0.6542759301135938,-0.38750968351425974,-0.07021496166015032
unknown Clostridiales [meta_mOTU_v2_6261],-0.07817679050264612,-0.4055042062601563,-0.6728589690182754,-0.44856529868476114,-0.083009538752039
unknown Clostridiales [meta_mOTU_v2_6986],0.14359824908385604,-0.416188493576271,-0.571816034720111,-0.5053876881488905,-0.351176855134174
Bacteroides faecis [ref_mOTU_v2_1706],0.3057114228814117,,0.40090668810968716,1.0468106759316742,-0.1598312777868251
Bifidobacterium pseudocatenulatum [ref_mOTU_v2_0632],0.44279206105741853,-0.27935538237573126,0.05391720791334788,-0.31221500724849366,-0.21688622081221723
unknown Clostridiales [meta_mOTU_v2_7031],0.6416652180970464,-0.3015474662115544,-0.4748704660716045,-0.29197496943794504,-0.43458762556817193
Oscillibacter sp. 57_20 [meta_mOTU_v2_5351],0.8081401992516717,-0.34664516661975064,-0.5296190820488137,-0.16396259293379792,-0.5156036734572504
Faecalibacterium prausnitzii [ref_mOTU_v2_1379],0.8080374478510063,0.22916360097708718,-0.5892026399480809,-0.291929346736069,-0.2720067933633241
Faecalibacterium prausnitzii [ref_mOTU_v2_4211],0.5970015219735394,0.08014755320412886,-0.5611822330968621,-0.3623640049290204,-0.37171524929865146
unknown Roseburia [meta_mOTU_v2_5354],0.2604225513547665,-0.36950694263518147,-0.21116678216838533,-0.3819425125488247,-0.2077181549907885
unknown Clostridiales [meta_mOTU_v2_5741],-0.04727222455514424,-0.3515357248369461,-0.5695489605708324,0.30217287890916117,-0.49410120476087066
Dorea longicatena [ref_mOTU_v2_4203],-0.15883378501138232,-0.31516408163684395,-0.5500845903615762,-0.22611856497875035,-0.4659372207467629
Streptococcus anginosus [ref_mOTU_v2_0004],-0.7855675008391929,2.989507320519801,0.678873402526961,1.3857937058644967,1.1133300722000763
Lactobacillus gasseri [ref_mOTU_v2_0725],-1.042729019763906,0.9737804215767286,0.2746523342759846,2.919347129279315,2.707605848146345
Bifidobacterium bifidum [ref_mOTU_v2_0786],-1.0728284745318701,-0.31304588441073083,-0.09580970104473616,-0.36289933785810724,0.3716961714539115
Enterococcus durans [ref_mOTU_v2_0598],-1.0351354595988291,,,-0.26686600231958124,
Sutterella sp. CAG:351 [meta_mOTU_v2_7305],-0.9987450266754663,0.25626372679625603,0.9494492361389004,-0.34050796574286624,-0.08469134011669353
Fusobacterium nucleatum s. animalis [ref_mOTU_v2_0776],-0.9723950508287816,1.040476045857566,4.284835950192833,4.331385668865969,2.3957201105277326
Lactococcus lactis [ref_mOTU_v2_0182],-0.9579241950639927,0.1637942694717125,0.11611255941331491,-0.4108820071728146,1.0432563544273126
Porphyromonas uenonis [ref_mOTU_v2_2102],-0.9454227611696111,4.319745837727669,1.4341226100196955,1.8740597826514516,0.7141844250697595
Porphyromonas somerae [ref_mOTU_v2_2101],-0.9061472178826393,2.941578895662407,2.7785275344757805,2.2722240807109886,1.2908437218258149
Sutterella wadsworthensis [ref_mOTU_v2_0767],-0.8448494244917117,0.5252435127192161,-0.5693609540851792,-0.05077957710554849,-0.5421180772292143
Bacteroides eggerthii [ref_mOTU_v2_1410],-0.7867353817575852,-0.41766145048657644,0.21521454152765576,-0.3235785240869386,-0.32368138883040565
Bacteroides nordii [ref_mOTU_v2_0302],-0.7126235172381826,-0.41283686671291103,-0.44153144910711606,-0.2063438174126007,-0.273264005248382
unknown Clostridiales [meta_mOTU_v2_5514],-0.5910010038009742,-0.3819480962067573,0.9373218961750756,-0.5173321158948129,-0.09073549281511768
unknown Clostridiales [meta_mOTU_v2_6777],-0.46394347612116665,-0.3802240618384291,-0.49409057702810993,-0.481411717972739,-0.10203888875208318
unknown Clostridiales [meta_mOTU_v2_6929],-0.3537935783233668,-0.3316278999754625,-0.5201359670960705,-0.42263789775294686,0.048557836593669086
unknown Alistipes [meta_mOTU_v2_6070],-0.21857996832836382,-0.08836188789906647,0.20293108753550046,0.18543008616439258,-0.2183875466966265
unknown Acetobacter [meta_mOTU_v2_6063],-0.015871510669827713,,0.6598389656589198,-0.20633773508408254,-0.397200381158071
Azospirillum sp. 51_20 [meta_mOTU_v2_5652],0.18820010011597665,,-0.7083612623082399,-0.26505494824353243,-0.43418271277374715
unknown Acinetobacter [meta_mOTU_v2_7007],0.3537814436027093,,-0.4727076382683763,-0.2801319387290016,-0.2701177813107932
unknown Clostridiales [meta_mOTU_v2_6916],0.5051176722017299,-0.4022062288205679,-0.3566051078113067,-0.2934412286615198,-0.47428308512638745
Parasutterella excrementihominis [ref_mOTU_v2_1405],0.7028501894552237,-0.41641966177268036,-0.4802605483729046,-0.287159162089431,-0.09522876635590116
Eubacterium eligens [ref_mOTU_v2_4389],0.8532821561368834,-0.03374910257718815,-0.12850210709287024,-0.25530916956990635,-0.34626124078187254
unknown Clostridiales [meta_mOTU_v2_7014],0.8410762620907728,-0.0636894414564953,-0.3693890825595148,-0.347841385910878,-0.3880254858342298
Bifidobacterium adolescentis [ref_mOTU_v2_1156],0.6149698350116295,-0.06031192064975156,-0.5171083636203352,-0.3083740614056693,-0.15643967604239703
Eubacterium ventriosum [ref_mOTU_v2_4204],0.2786009119460943,-0.16851785426558197,-0.416296376865115,-0.40675902019020244,-0.46198415379813507
unknown Clostridiales [meta_mOTU_v2_7455],-0.02538970940494757,-0.2964731823947737,-0.4580887699313536,-0.16343216690123297,-0.48177250303650593
Dorea formicigenerans [ref_mOTU_v2_0973],-0.14041122242735896,-0.3926002147580372,-0.16114892060684874,-0.4369016715683745,-0.428077961053207
Streptococcus anginosus [ref_mOTU_v2_0687],-0.7872186518820694,3.3067054661081174,1.0942102267536948,3.4799680638582435,1.8417988623439936
Lactobacillus fermentum [ref_mOTU_v2_1050],-1.0460305022024674,1.200379149930594,0.4840976123484272,2.0359123295743298,2.276958080704856
Lactobacillus salivarius [ref_mOTU_v2_0125],-1.0791883616010587,0.38168064470012514,1.089284711623972,0.33936632303992104,1.4366762121062353
Anaerotruncus sp. CAG:528 [meta_mOTU_v2_7471],-1.0435876848070202,,-0.6572695918214104,,-0.27581973216616446
Faecalitalea cylindroides [ref_mOTU_v2_1470],-1.008521173353088,-0.4031879990653408,-0.11345443206910305,-0.5019623834275289,-0.24369930028806053
Peptostreptococcus anaerobius [ref_mOTU_v2_0148],-0.9838503711124299,-0.21503313822309225,2.004577263977344,4.455566255461773,3.070805506069412
Porphyromonas uenonis [ref_mOTU_v2_4616],-0.9636380663963462,3.254295619560457,0.8170020780129909,3.295205466121019,1.629132095803551
Fusobacterium mortiferum [ref_mOTU_v2_4310],-0.9325867746083694,-0.26611190994869255,,2.592967945132173,-0.185737754421774
Faecalicoccus pleomorphus [ref_mOTU_v2_2178],-0.8670164539110725,1.4355305046152054,-0.2504255189570719,-0.4044821758380384,0.07990373096635271
unknown Clostridiaceae [meta_mOTU_v2_5382],-0.7787036249441325,-0.3976560887928082,-0.689447662701998,-0.4678737859111799,-0.003538115708133925
unknown Ruminococcus [meta_mOTU_v2_7275],-0.7027401794458092,-0.4222550695234473,-0.4176784726925887,-0.18823113639376793,0.05917412180483192
unknown Clostridiales [meta_mOTU_v2_5511],-0.6200855898026589,-0.3416866148229883,-0.7819861783887629,-0.5119580998821894,-0.074205218760723
unknown Clostridiales [meta_mOTU_v2_6791],-0.4951270060620795,-0.35561785253933365,-0.20330616580018912,-0.38228362350579265,-0.1333658783497003
unknown Anaerotruncus [meta_mOTU_v2_6835],-0.36637318748830555,-0.41783848446954713,-0.3253637920107514,-0.3447590268185713,-0.14301164463118315
unknown Clostridiales [meta_mOTU_v2_6022],-0.2573545363218829,-0.354959680232102,-0.716599361151081,-0.33452422657917263,-0.0198277454903197
unknown Clostridiales [meta_mOTU_v2_6233],-0.12782815419291188,-0.3676600730516686,-0.15804063650224534,-0.4556191360853916,-0.09455830009013519
cand. Alistipes marseilloanorexicus [ref_mOTU_v2_2553],0.06255799444739589,-0.42033357293275764,-0.6117012135236247,-0.18937069848107824,-0.08942303470939583
unknown Clostridiales [meta_mOTU_v2_7097],0.2607341069109817,-0.3487535960893269,-0.43799002749222093,-0.28725877771095615,-0.5833506914184895
unknown Clostridiales [meta_mOTU_v2_5745],0.4342204292294647,0.04208162869559611,-0.14409588625732744,-0.3753110488472459,-0.4159225175572496
unknown Clostridium [meta_mOTU_v2_6883],0.6003470671814822,-0.4151365698178555,-0.30875869760067315,-0.13550504571520022,-0.3139096697172549
unknown Clostridiales [meta_mOTU_v2_5396],0.800525895823248,-0.4127979202459325,-0.6213467927721291,-0.42312203720901603,-0.3236148462270514
unknown Faecalibacterium [meta_mOTU_v2_5779],0.9394746770440704,-0.3582127523819846,-0.5794683683759607,-0.3143263580445784,-0.1255862405698895
unknown Clostridiales [meta_mOTU_v2_5712],0.9114047176352057,-0.012272492720223557,-0.2477071578427586,-0.33481368590632254,-0.368946916225918
unknown Faecalibacterium [meta_mOTU_v2_6631],0.6766491560195339,0.09923754536376206,-0.5570570654723164,-0.33661086780541294,-0.22706717005288618
Collinsella aerofaciens [ref_mOTU_v2_1383],0.33636391440892494,-0.41181431633502386,-0.5314454909595719,-0.3456411882863976,-0.04659366160632902
unknown Clostridiales [meta_mOTU_v2_5826],0.02385365040614258,-0.35851343950061426,-0.3209202013548456,-0.3189333579849812,-0.35080518247101816
Dorea longicatena [ref_mOTU_v2_2893],-0.11016574763236645,-0.33822445946143204,-0.05494909637938833,-0.36313851242509565,-0.3542987788057897
Streptococcus mutans [ref_mOTU_v2_0289],-0.788734484921918,0.26091444378151474,0.10599021029657774,1.0297414947389956,1.6684468932785652
Bifidobacterium dentium [ref_mOTU_v2_0631],-1.0496388643325987,0.6981664146326527,0.94543497680358,-0.38476570461442927,1.0322162389081122
Lactobacillus casei/paracasei [ref_mOTU_v2_0226],-1.085264550257149,0.0770497941116859,-0.047708815034168454,-0.22982381821988032,-0.22409975228855164
Enterococcus faecalis [ref_mOTU_v2_0116],-1.051512311567236,0.5846080181432143,-0.17712832772980355,-0.4185066163883551,-0.2652656661447355
unknown Phascolarctobacterium [meta_mOTU_v2_5554],-1.0182074112283266,,1.3315455915181729,,0.029609096046670353
Bacteroides coprophilus [ref_mOTU_v2_4472],-0.9944694159413033,0.5377741336709102,0.672523468296284,-0.21271346021006854,1.8771764258835226
Megasphaera elsdenii [ref_mOTU_v2_0252],-0.9670280184628905,-0.4221130124667061,-0.18334966553350124,-0.3691522585191897,
Sutterella wadsworthensis [ref_mOTU_v2_4889],-0.9165250110266675,-0.3317094438669086,-0.2846529451640257,0.807385379752009,-0.4252839356082869
Bifidobacterium sp. [ref_mOTU_v2_1180],-0.8222828504931139,,,-0.44461558267299534,
Bacteroides massiliensis [ref_mOTU_v2_0455],-0.7063904531056618,-0.18110706944360988,0.08061436873779153,-0.25516570682135764,-0.44822432841037907
unknown Clostridiales [meta_mOTU_v2_5347],-0.6167712606652105,-0.25859820853928744,0.8722484299219309,0.019716776444914756,-0.30585183863442306
unknown Oscillibacter [meta_mOTU_v2_6438],-0.5279405345547725,-0.333175569892362,-0.731154297558673,-0.4093551404016343,-0.06403317237950788
Porphyromonadaceae sp. [ref_mOTU_v2_1091],-0.3988908713070257,-0.29431069218506883,-0.592287245337508,-0.3800805740309268,-0.06462333872503982
unknown Oscillibacter [meta_mOTU_v2_5845],-0.2652731850201951,-0.39948643903957554,-0.377132015246426,-0.501396956845739,-0.17995573971413237
unknown Clostridiales [meta_mOTU_v2_7784],-0.16346062087840693,-0.33792037108550166,-0.5709964469898914,-0.3887295350935725,-0.16952652638810736
unknown Clostridiales [meta_mOTU_v2_7209],-0.04494319690383559,-0.39992782480332767,-0.6669957181011522,-0.3736169836859034,-0.1498880850116132
Bacteroides cellulosilyticus/timonensis [ref_mOTU_v2_0692],0.14180638182310457,-0.4133017290973109,-0.18782370360196682,-0.22800871542683612,-0.40726635427561614
unknown Bacteroidales [meta_mOTU_v2_5329],0.34715300952635963,-0.4137193046198221,-0.5416066726485925,-0.2788971148082313,-0.16201734524756742
unknown Firmicutes [meta_mOTU_v2_6091],0.5219787021725416,-0.40965858968643415,-0.42022005344693025,-0.3537014633618009,-0.43344889120598984
Bacteroides intestinalis [ref_mOTU_v2_4321],0.685133072978586,-0.41708257054729847,1.1372630776272075,-0.38475773747536224,-0.3370108580230827
Roseburia sp. 40_7 [meta_mOTU_v2_6875],0.8775510672675529,-0.41793841973780427,-0.46900452083590205,0.13863104883420435,-0.25893636007551146
unknown Tyzzerella [meta_mOTU_v2_5947],1.0109979947296488,-0.40537234214243495,-0.5861607173918597,-0.3739579499725031,-0.5012471786854085
Roseburia hominis [ref_mOTU_v2_4572],0.9736105367375034,-0.2758009286959118,-0.06413005367374308,-0.2924233698687187,-0.509372032526092
unknown Clostridiales [meta_mOTU_v2_6632],0.7438884033234054,0.12064389006594922,-0.006330256467881978,-0.42911126301967567,-0.3387281419225395
unknown Butyricicoccus [meta_mOTU_v2_5437],0.3980243800618479,-0.4094392110035731,-0.05667754828202959,-0.35436592985909776,-0.6250106097716892
Blautia obeum [ref_mOTU_v2_4202],0.06805013646509757,-0.31504057918939865,,-0.3122647059093127,-0.3431834292595025
unknown Clostridiales [meta_mOTU_v2_7130],-0.08489573529109812,-0.3993194842018188,-0.558863717596983,-0.32660613158691304,-0.591344260089673
Streptococcus sanguinis [ref_mOTU_v2_0279],-0.7895044184215818,0.829285182657944,0.3085457594244961,0.09339945573806457,0.2621237594473276
Streptococcus salivarius [ref_mOTU_v2_0656],-1.0520842506163188,3.4278471776376502,0.8443088574931041,0.48782875789105784,-0.07035761271381137
Streptococcus sp. 2_1_36FAA [ref_mOTU_v2_1399],-1.0894161253700563,1.3279148997001518,1.390781839860369,1.9233090928991956,0.22611899259450974
Erysipelotrichaceae sp. [ref_mOTU_v2_4724],-1.0594170471586357,-0.2609997711479979,-0.6832976306823915,-0.2579005316705483,-0.4093639467471419
unknown Desulfovibrio [meta_mOTU_v2_5993],-1.030294104893335,-0.1481522737274446,-0.188536048428008,-0.2408033917043852,-0.04081672246486249
Bacteroides clarus [ref_mOTU_v2_4945],-1.0035963379902817,0.15006767057375478,1.1752253351783457,-0.2424025924483934,-0.2452122131438001
Parabacteroides johnsonii [ref_mOTU_v2_5296],-0.9615054324890809,-0.2109886891771928,3.2430806013524363,-0.01742333538252375,-0.03261947561593491
unknown Veillonellaceae [meta_mOTU_v2_6915],-0.8821118873133389,,,,0.9398878662162432
unknown Dialister [meta_mOTU_v2_5337],-0.7566546243906983,-0.1461589877047488,0.11185105701995784,-0.38446242634855304,-0.3641562551757101
Alistipes senegalensis [ref_mOTU_v2_1594],-0.6219783159663509,-0.40100846399324114,-0.605991764384659,-0.2537119569417752,-0.24825203800764295
unknown Clostridiales [meta_mOTU_v2_6259],-0.5262252194327866,-0.36195839656544504,-0.00013177067711304805,-0.3933146100708847,0.0009150685038906371
unknown Ruminococcaceae [meta_mOTU_v2_6789],-0.43605631908985776,-0.4176409544484324,3.432301354984081,-0.2438930628219477,-0.14579475763475663
unknown Clostridiales [meta_mOTU_v2_5569],-0.3050780788943399,-0.32811460634653433,0.20282644558133914,-0.44232602036098256,-0.005163846827850609
Oscillibacter sp. CAG:155 [meta_mOTU_v2_5868],-0.1650197304882553,2.908061772742106,-0.7259951751309182,-0.26293388638482884,-0.1876577346689713
unknown Oscillibacter [meta_mOTU_v2_7111],-0.06499996306455919,-0.3025724686900653,-0.6089461580462665,-0.35744202356328497,-0.20426621356967112
Intestinimonas butyriciproducens [ref_mOTU_v2_2968],0.03975324495474603,-0.38331118415914084,-0.5996800575057689,-0.3215839202319365,-0.18984072898440527
unknown Clostridiales [meta_mOTU_v2_6721],0.22257147490957738,-0.032694931116134814,-0.44466756395064605,-0.40145904660459875,-0.4482323664698032
unknown Bacteroidales [meta_mOTU_v2_5520],0.4293318584367629,-0.4178553583981443,-0.5486771501736437,-0.2290016199443044,-0.1283948946453081
Alistipes timonensis [ref_mOTU_v2_1593],0.5988161931792776,-0.4013391548030527,-0.28852762163259504,-0.4070216819373835,-0.14789022131390386
Azospirillum sp. CAG:239 [meta_mOTU_v2_5386],0.7520238300334722,,0.6251445571732093,-0.0004171624248403426,2.0782805085961864
Eubacterium siraeum [ref_mOTU_v2_1387],0.9379064865672758,-0.38185879298718184,-0.29989782409006516,-0.39418024797331086,-0.23321029625141246
unknown Clostridiales [meta_mOTU_v2_6832],1.0657407482291033,-0.08627875948604713,-0.16220047857187592,-0.2954029319436556,-0.3598633890337003
unknown Clostridiales [meta_mOTU_v2_5978],1.0164753821552788,-0.3494238578882621,-0.17542762751823746,-0.3087548148073833,-0.4244775454787303
unknown Clostridiales [meta_mOTU_v2_5669],0.7845591985336365,-0.37883395882059634,-0.2929202145312767,-0.29977990530064036,-0.42111409276900014
unknown Eubacterium [meta_mOTU_v2_6657],0.42888232361167,-0.14726672721302972,-0.3784851400707095,-0.16663305393517616,-0.4215380654520796
Eubacterium rectale [ref_mOTU_v2_1416],0.08241197752268382,-0.09384522513494784,-0.33661485330617924,-0.3715785345746198,-0.3880180075778549
Coprococcus comes [ref_mOTU_v2_4313],-0.07769948952179903,0.13748359893537523,-0.130565371273875,-0.3123226366505296,-0.35420075404459733
Streptococcus vestibularis [ref_mOTU_v2_0198],-0.78968680602707,2.10253158105364,0.6188640084689467,0.5368140919173614,0.6596657872195136
Streptococcus parasanguinis [ref_mOTU_v2_0144],-1.0528663943570897,1.7002177765291553,0.9678875303143388,1.106656084520186,-0.17377368480412808
Streptococcus salivarius [ref_mOTU_v2_0199],-1.0908717908498395,,0.009717262678549325,0.6257394843286247,0.0123161850665112
Enterobacteriaceae sp. [ref_mOTU_v2_0036],-1.0630959358380525,-0.060636615826559076,-0.49210446109927247,0.7016369566942579,1.02195281896711
Tyzzerella nexilis [ref_mOTU_v2_4366],-1.0357504346424533,-0.023992536722635596,4.2864898196960395,4.233885408397116,-0.5313719832101911
unknown Clostridiales [meta_mOTU_v2_7735],-1.0033899097494292,-0.021971918220340305,,-0.3601229586384038,-0.5435682388809141
Butyricicoccus pullicaecorum [ref_mOTU_v2_2510],-0.9444812319181761,-0.22047696016653448,,0.2707185904038938,-0.3057429753072638
unknown Clostridiales [meta_mOTU_v2_7067],-0.8367723499159815,-0.28012157668675763,0.31450843452939015,-0.39270187793906264,-0.20963495875961266
Acidaminococcus intestini [ref_mOTU_v2_0391],-0.6841748860805966,-0.4025009450488533,0.40474388097294006,0.6833402364584986,-0.26968525964783624
unknown Prevotella [meta_mOTU_v2_7016],-0.5385891654211884,-0.3479460595992609,0.5114683548608155,-0.28116857246588867,1.7772465338018273
unknown Tyzzerella [meta_mOTU_v2_7425],-0.4455296506684763,0.23121549688600943,-0.019127746471711914,1.8672906372849818,-0.5845386065490754
unknown Lachnospiraceae [meta_mOTU_v2_6615],-0.36143300155169017,-0.313571763002545,-0.7604820421729006,-0.29593505657956337,-0.23808565196161027
Merdibacter massiliensis [meta_mOTU_v2_6340],-0.2281977227338549,-0.35795534228412657,-0.3965365987514196,-0.4388794920755641,-0.039708382917266284
unknown Clostridiales [meta_mOTU_v2_7769],-0.08413716739445698,-0.32061750986987475,-0.6807836352028532,-0.4269249012095802,-4.870817510043237e-05
unknown Clostridiales [meta_mOTU_v2_7337],0.015958628675680993,-0.39885828325046757,-0.7804756037308319,-0.3908786268919649,-0.011944254347843929
Ruminococcaceae bacterium D16 [ref_mOTU_v2_4480],0.10778283279807727,-0.33052380457328406,-0.7790570011516975,-0.3903139433392839,-0.1476422974500034
unknown Clostridiales [meta_mOTU_v2_7281],0.27558229077330115,-0.4175684340880035,-0.37140712307293344,-0.35529993516582475,-0.2501170209300154
Alistipes indistinctus [ref_mOTU_v2_4879],0.4693922661041878,-0.3920830189104964,-0.1262072735091886,-0.23023652642431577,-0.0794415740914753
Barnesiella intestinihominis [ref_mOTU_v2_4880],0.6263145147704737,-0.324974588204235,-0.555816378146887,-0.3428806973706204,0.0013010139857290142
Clostridium sp. CAG:273 [meta_mOTU_v2_5681],0.7646826145385924,-0.1700518573791599,-0.35764622846939,-0.25215034943870057,-0.20011240065222896
Bacteroides stercoris [ref_mOTU_v2_0275],0.9453157291352488,-0.41518319684559957,0.6698145033335697,-0.23139447582926034,-0.004833806242867604
Alistipes obesi [ref_mOTU_v2_1825],1.0705190842187937,-0.41529318689160066,-0.45946818419601876,-0.349178377274478,-0.48362613216650235
Faecalibacterium prausnitzii [ref_mOTU_v2_4875],1.008856448034275,-0.4064454900476852,-0.3076763408308832,-0.3489921115508496,-0.3592908291819712
butyrate-producing bacterium SS3/4 [ref_mOTU_v2_3825],0.7698033359640623,-0.37989671435532596,-0.2936768433301225,-0.35210689881376667,-0.46368533371182824
Faecalibacterium prausnitzii [ref_mOTU_v2_4910],0.42141065275212664,0.16790008366209572,-0.48713106032738074,-0.35513069181368995,-0.4988501000281465
unknown Ruminococcaceae [meta_mOTU_v2_6905],0.08689069962327367,0.11847633951936308,-0.4128876537363438,-0.31289434583193265,-0.45128548619892034
Blautia sp. KLE 1732 [ref_mOTU_v2_0859],-0.06882696305494171,-0.3373827758918119,-0.041324623578346965,-0.33772535866760545,-0.34156178904064943
unknown Streptococcus [meta_mOTU_v2_5642],-0.7889701208596255,2.560607811191041,0.16223659246232158,1.9560886042107097,-0.3392898010344453
Streptococcus thermophilus [ref_mOTU_v2_0219],-1.0517976995169604,2.183729930203714,0.0881802934776082,0.9025828618750962,-0.18553975390448751
Megasphaera micronuciformis [ref_mOTU_v2_4840],-1.0904802699192782,0.5253780453998664,2.07430450752344,-0.1989947527607617,2.0170890005444204
Enterococcus faecium [ref_mOTU_v2_0372],-1.0629997126734678,0.6710974510313594,-0.4880717997748291,-0.22959998519578978,
