,AUS,CHN,DEU,FRA,USA
Haemophilus parainfluenzae [ref_mOTU_v2_0358],-0.4305816216185121,-0.22420456677220849,0.15071180659525693,-0.1648232649431066,-0.12722521459584452
Roseburia inulinivorans [ref_mOTU_v2_4632],-0.36691739600673895,-0.13805826093333692,0.2369397740746078,-0.18948234638900543,-0.11992329873318043
Faecalibacterium prausnitzii [ref_mOTU_v2_4875],-0.2607747305229154,-0.02435894042008918,0.19827202052533655,-0.2410622030539107,-0.08821974811119429
unknown Clostridiales [meta_mOTU_v2_5978],-0.1457708213224427,-0.01753040036796407,0.0396585110087099,-0.2810659368138708,-0.16809793649525653
unknown Clostridiales [meta_mOTU_v2_6808],-0.04758531673886479,-0.20141987130156105,-0.15739485255144553,-0.29377186895334795,-0.35860277083622155
unknown Clostridiales [meta_mOTU_v2_5669],0.02390659289227871,-0.3551881154691098,-0.2562903374718534,-0.29315914057612236,-0.4795757281313532
Ruminococcus bicirculans [ref_mOTU_v2_2358],0.0995766680493397,-0.3953943399270212,-0.24571591974663434,-0.27303941562880735,-0.4554756519662018
Oscillibacter sp. ER4 [ref_mOTU_v2_3624],0.18942892104353284,-0.3795222628887933,-0.19354734749158803,-0.22163721388296953,-0.3536972232728214
unknown Clostridiales [meta_mOTU_v2_6819],0.2630630957922491,-0.33947521003885933,-0.14213737152723396,-0.17297101533672293,-0.24264803559587853
unknown Clostridiales [meta_mOTU_v2_6795],0.28304360712476473,-0.2848631365423773,-0.11254729638315321,-0.16514076730168403,-0.1578769778718511
Clostridium sp. CAG:230 [meta_mOTU_v2_7788],0.2513522809166011,-0.24505387912729962,-0.11914679510186348,-0.17925535619824623,-0.1389668958422138
Roseburia sp. CAG:303 [meta_mOTU_v2_6722],0.23841868128810212,-0.22935677714161457,-0.14300953355609533,-0.17903496106006048,-0.14072771502340828
unknown Roseburia [meta_mOTU_v2_5883],0.2334731768916159,-0.20631371039963853,-0.17250682186060515,-0.17537667677397367,-0.11982940820099942
unknown Clostridium [meta_mOTU_v2_6117],0.19831322659897835,-0.16424049783588276,-0.1935868156633536,-0.17850560649924369,-0.09159162315449319
unknown Clostridium [meta_mOTU_v2_6816],0.14738573061063406,-0.1358007775056786,-0.21367048663529922,-0.18014027865064233,-0.11552771915647399
unknown Clostridium [meta_mOTU_v2_6285],0.13441867679077021,-0.14188548447819302,-0.22624104608367293,-0.16430933561128874,-0.13000573733772544
unknown Clostridium [meta_mOTU_v2_6292],0.11770104507823458,-0.16884767186118457,-0.23390590403137423,-0.1589944672624909,-0.13876927578096285
unknown Clostridium [meta_mOTU_v2_6156],0.057539205318447986,-0.19081663463101678,-0.24102242974042645,-0.16517760106222362,-0.17037870294042895
unknown Clostridiales [meta_mOTU_v2_7462],-0.020796488717548575,-0.20225465824181205,-0.24844236906629766,-0.17398728757461102,-0.25011832668873385
unknown Clostridium [meta_mOTU_v2_6363],-0.04720741154629195,-0.21595841988451628,-0.25016743285832715,-0.17765107748506762,-0.318336689794484
unknown Clostridium [meta_mOTU_v2_5336],-0.07002599692178689,-0.249695110984985,-0.2571473151192913,-0.2110063801025709,-0.3825979481780182
unknown Clostridium [meta_mOTU_v2_5561],-0.1567078590570546,-0.2975799097081957,-0.27313437004661867,-0.28419241322610955,-0.46272953288231683
unknown Bacteroidales [meta_mOTU_v2_6591],-0.28347071190571577,-0.3065035201436611,-0.29749557442488955,-0.3667096836040321,-0.5661257342906076
Prevotella sp. CAG:1031 [meta_mOTU_v2_7101],-0.3834636409092773,-0.2782123218075428,-0.321490539181689,-0.4227766905199121,-0.6339021852606495
unknown Firmicutes [meta_mOTU_v2_6909],-0.4649926180436649,-0.2552299476560579,-0.3415644909213233,-0.4549271422633246,-0.670417805002798
unknown Firmicutes [meta_mOTU_v2_6906],-0.5529259785662036,-0.21314199439041867,-0.35575840426840477,-0.47846268218483684,-0.702879058387887
unknown Alistipes [meta_mOTU_v2_7270],-0.5965710893891792,-0.1455191015122687,-0.3455685595433438,-0.4642723456555907,-0.7076143576599379
unknown Clostridiales [meta_mOTU_v2_7731],-0.47237684804995417,-0.046891496614416564,-0.25928432975605753,-0.34681553062861703,-0.545040846551453
Veillonella sp. [ref_mOTU_v2_5068],-0.36529059798487623,-0.20714446544810833,0.00637810439794457,-0.1838605021628175,-0.10409211462855808
unknown Butyricicoccus [meta_mOTU_v2_5437],-0.44668591487764847,-0.25395080231577827,0.0872765899638349,-0.245635775763964,-0.18795758351241243
Faecalibacterium prausnitzii [ref_mOTU_v2_4910],-0.3922791216908174,-0.20578798315909758,0.15656287274790623,-0.2735434810896709,-0.20478000723882453
Roseburia hominis [ref_mOTU_v2_4572],-0.2933402778268464,-0.14358993809669252,0.09863429691277115,-0.31861355208567865,-0.2133951858635229
unknown Clostridiales [meta_mOTU_v2_6721],-0.17621579469053067,-0.1516445471649735,-0.0517423065401606,-0.341220028545491,-0.30376031296977135
Eubacterium eligens [ref_mOTU_v2_4389],-0.058384080780847246,-0.2864459643628059,-0.21201755627111477,-0.3298269153876924,-0.4675126794229167
unknown Clostridiales [meta_mOTU_v2_7158],0.036778585100372824,-0.394922476540863,-0.2855488837143586,-0.30935547795996515,-0.5614805612250416
unknown Butyricicoccus [meta_mOTU_v2_5800],0.11688624243975866,-0.4165681385513612,-0.2736975410835368,-0.2786102528322659,-0.5306349183828829
Eubacterium sp. CAG:156 [meta_mOTU_v2_7325],0.19854960897186555,-0.3967840028500622,-0.2292460531305722,-0.2257302668795971,-0.4407962690907096
Eubacterium sp. CAG:202 [meta_mOTU_v2_7449],0.26186129024925564,-0.35938565520145543,-0.1835471016477929,-0.1825746983650835,-0.35062518875615556
unknown Eubacterium [meta_mOTU_v2_5463],0.2709286741066814,-0.30978745122220464,-0.15366709048281707,-0.1744072501712324,-0.27872736741241283
unknown Clostridiales [meta_mOTU_v2_7356],0.23538561560168597,-0.2681214802368162,-0.15189998162710167,-0.18198930579759562,-0.2585698669608792
unknown Clostridiales [meta_mOTU_v2_6134],0.22446304945825094,-0.24793357550518258,-0.16625266229891109,-0.17873478229543713,-0.25035402799198286
unknown Clostridiales [meta_mOTU_v2_5849],0.2230666022599431,-0.22616804448315062,-0.18851544878600965,-0.17866796195709833,-0.2213490458396027
unknown Clostridium [meta_mOTU_v2_5585],0.188733960678005,-0.18802452838807107,-0.20664192038495646,-0.18415770336009418,-0.18779453811946387
unknown Clostridium [meta_mOTU_v2_7721],0.13635436569063616,-0.15849285478049022,-0.22335211422308984,-0.18417598913680308,-0.19448967003447368
Anaeromassilibacillus sp. An200 [meta_mOTU_v2_6051],0.11853825885626078,-0.155992446116822,-0.23238502586183507,-0.16713375412295853,-0.18779814981897533
Clostridium sp. CAG:302 [meta_mOTU_v2_7183],0.09961438797970083,-0.16939819619223206,-0.2373550736267112,-0.16291027563661928,-0.1834117056613233
unknown Bacteria [meta_mOTU_v2_6087],0.04202361637692995,-0.18183087198338044,-0.2408512261189463,-0.1658683225888376,-0.20406459561212253
unknown Clostridium [meta_mOTU_v2_7468],-0.02986216183569778,-0.18894530872370568,-0.24466768077720497,-0.1666923163275428,-0.2657580515761356
Clostridium sp. CAG:465 [meta_mOTU_v2_6001],-0.05450642367760997,-0.20270806293208862,-0.24574775977694854,-0.16720014565585714,-0.3207261000598008
Ruminococcus sp. CAG:403 [meta_mOTU_v2_7774],-0.08173375420039888,-0.2426628925826668,-0.2532015750130479,-0.20497871197798284,-0.3804577256900685
unknown Clostridium [meta_mOTU_v2_7253],-0.17023411150452664,-0.3018778482604592,-0.26803707131400134,-0.2791636905101523,-0.45528206645537195
unknown Clostridiales [meta_mOTU_v2_7063],-0.2948611835336342,-0.3289799129541162,-0.291743051981069,-0.36048722359380175,-0.5516343487250062
unknown Firmicutes [meta_mOTU_v2_5910],-0.3921192882335222,-0.3199635303587964,-0.31563236117083887,-0.41897029769947597,-0.6173505649005409
unknown Clostridiales [meta_mOTU_v2_6475],-0.47140534136194984,-0.3100859757888736,-0.33650829779977726,-0.4555351276911987,-0.6660506000775394
Clostridium sp. CAG:914 [meta_mOTU_v2_6776],-0.5559568456883163,-0.2838665493134276,-0.3519608476098622,-0.48104307728344803,-0.7146804002393263
Coraliomargarita sp. CAG:312 [meta_mOTU_v2_7055],-0.5974150957954171,-0.2305019022514393,-0.34299495568616756,-0.4684609003143644,-0.7281455161217154
Clostridium sp. CAG:798 [meta_mOTU_v2_7020],-0.472407650264453,-0.1258902552811197,-0.25787339119996894,-0.35116641216520617,-0.56412136783505
unknown Pasteurellaceae [meta_mOTU_v2_6865],-0.36014952239318176,-0.2029880859223107,0.002711825758961794,-0.20628300325873147,-0.09779794087403897
unknown Clostridiales [meta_mOTU_v2_6602],-0.44722172047089764,-0.23608121924098685,0.08891196863009727,-0.2762984991703853,-0.19285031700304361
unknown Clostridiales [meta_mOTU_v2_6632],-0.4037997407976901,-0.18397889829192962,0.1659570583759491,-0.30550179090880797,-0.22134530571373015
Roseburia intestinalis [ref_mOTU_v2_1427],-0.3165591182019808,-0.13973496172933605,0.10829051067941338,-0.35033436669711,-0.239315970157976
unknown Roseburia [meta_mOTU_v2_5354],-0.21169641682184903,-0.16057946966804637,-0.049703113169914784,-0.37375760597107266,-0.34347790670293626
Faecalibacterium prausnitzii [ref_mOTU_v2_1379],-0.09991770557822209,-0.2952382300389658,-0.21754793570462502,-0.3543625556313012,-0.5210442163724015
unknown Clostridiales [meta_mOTU_v2_6916],-0.003601295134015122,-0.40250469558706725,-0.296783654201597,-0.3180524593955352,-0.6229076567744293
unknown Firmicutes [meta_mOTU_v2_6091],0.07713298383592782,-0.4235216188837424,-0.29186201630984093,-0.27600701860846094,-0.5992198105214882
unknown Eubacterium [meta_mOTU_v2_6509],0.15679424350483082,-0.40571605617899587,-0.2539261375858955,-0.22029311112322808,-0.5166448800151928
unknown Clostridiales [meta_mOTU_v2_7682],0.216469683082817,-0.3769979795664509,-0.21192043847189854,-0.17992107177654795,-0.43686785165374503
unknown Oscillibacter [meta_mOTU_v2_5944],0.22559414462430488,-0.3383024486178551,-0.1809788324582637,-0.16834112747216742,-0.3730876394836893
unknown Faecalibacterium [meta_mOTU_v2_6452],0.1987715514001036,-0.30085172446644887,-0.1723068881081032,-0.16899325004607474,-0.349258083277206
unknown Roseburia [meta_mOTU_v2_7567],0.1987007515322109,-0.27963612789105197,-0.17713026006912028,-0.1610550953596133,-0.3314299693180612
Clostridium sp. CAG:440 [meta_mOTU_v2_5389],0.20446514819262632,-0.25902536768125234,-0.19184049770943845,-0.16252874513694915,-0.3002415660784694
Clostridium sp. CAG:167 [meta_mOTU_v2_7056],0.17237555730790965,-0.22372447993456013,-0.20690846810344976,-0.16979573073859908,-0.26283456261170607
unknown Firmicutes [meta_mOTU_v2_5740],0.11912868810181043,-0.19519348760434652,-0.22241223104733068,-0.172724118606086,-0.25740980160648186
unknown Clostridiales [meta_mOTU_v2_6128],0.09599226987250178,-0.18635029509369305,-0.230335704958596,-0.15630169497585952,-0.24228847130803544
unknown Ruminococcus [meta_mOTU_v2_7048],0.07366716443886843,-0.18832606347361033,-0.234889070466699,-0.15087436220743816,-0.2283076243854679
unknown Dehalococcoidales [meta_mOTU_v2_7373],0.016660505963281943,-0.19208117199890326,-0.23545133228835047,-0.14920229274489827,-0.22912161795349056
unknown Clostridium [meta_mOTU_v2_5748],-0.05127193440348899,-0.19497235803297935,-0.2357530425490743,-0.14466566432221797,-0.26893506403151585
unknown Clostridium [meta_mOTU_v2_7266],-0.0765097667499666,-0.2060784395117319,-0.23579013887449354,-0.14424851333428199,-0.3123869562114867
Ruminococcus champanellensis [ref_mOTU_v2_3773],-0.11388698174029362,-0.24649043268143747,-0.24343441269513866,-0.18622244628114235,-0.3690723782729003
unknown Firmicutes [meta_mOTU_v2_6596],-0.2104550682896961,-0.3078291655193257,-0.25725533763503683,-0.2626077352845936,-0.4374742252544216
unknown Clostridiales [meta_mOTU_v2_7600],-0.33366365815881527,-0.3371142931993091,-0.2818932304965404,-0.3461108461041631,-0.5309021146492273
unknown Ruminococcus [meta_mOTU_v2_6724],-0.42588279792933953,-0.33325784329084784,-0.30732688972770555,-0.40967354688102076,-0.6006898620026314
unknown Clostridiales [meta_mOTU_v2_7148],-0.4979477103234169,-0.3363649290290522,-0.32918355764864304,-0.4511452496755508,-0.6588212906856511
Clostridium sp. CAG:413 [meta_mOTU_v2_7152],-0.5727238623189156,-0.32696176607696487,-0.3455981201834939,-0.4782607075276621,-0.7176488619448405
Clostridium sp. CAG:710 [meta_mOTU_v2_6788],-0.605668396613358,-0.2869595111353745,-0.33831442375554927,-0.4667648870582217,-0.734696145577773
unknown Bacteroidales [meta_mOTU_v2_7089],-0.47600524293891266,-0.18007348066373682,-0.25507593587603095,-0.3505968349713778,-0.5689459650719619
Blautia wexlerae [ref_mOTU_v2_0466],-0.3611609941398581,-0.2042305967362935,0.015566306492770538,-0.18930864139882925,-0.12033204806294097
unknown Lachnospiraceae [meta_mOTU_v2_6937],-0.44936837695040566,-0.21926211302686263,0.10176961139434453,-0.2652367988650613,-0.23995684987209176
bacterium LF-3 [ref_mOTU_v2_3608],-0.40926018553343385,-0.13595114071238923,0.188437292023094,-0.2977140120483589,-0.2617935373453701
Eubacterium rectale [ref_mOTU_v2_1416],-0.32876689658018027,-0.06916418576805634,0.15003533907048874,-0.342091908340133,-0.2382232067543062
Faecalibacterium prausnitzii [ref_mOTU_v2_4211],-0.23592238296254459,-0.09771821726962324,-0.00954804394648053,-0.3716576111882451,-0.3231615823097408
unknown Faecalibacterium [meta_mOTU_v2_6631],-0.13634303428515876,-0.2648248187645098,-0.2000570068116884,-0.35629410879386225,-0.5224346803183209
Eubacterium sp. CAG:38 [meta_mOTU_v2_7668],-0.05459297158431962,-0.3969249657159348,-0.29883184820125036,-0.3157573581520361,-0.6489618757621402
unknown Clostridiales [meta_mOTU_v2_6407],0.019173853254815923,-0.42787101640805647,-0.3044460024508594,-0.2692042286571922,-0.6409003040185475
unknown Ruminococcus [meta_mOTU_v2_7275],0.10436049456619584,-0.4146724355871383,-0.2715097272411687,-0.2083142076836915,-0.56738398324916
unknown Clostridiales [meta_mOTU_v2_7355],0.1744795308193326,-0.3927742205834611,-0.23051671204970006,-0.1600148146990779,-0.4926784839464352
unknown Clostridiales [meta_mOTU_v2_6700],0.1951864880483811,-0.36602676521965327,-0.19802975262299632,-0.1405117702387941,-0.43346989929594254
unknown Clostridiales [meta_mOTU_v2_7186],0.1781932521033778,-0.3394691557554273,-0.18595808745489953,-0.1380975276211955,-0.41047470167605465
Coprococcus eutactus [ref_mOTU_v2_4210],0.18791474960859464,-0.3191427479633548,-0.18679668481072179,-0.12730406664657531,-0.3897316315427933
Clostridium sp. CAG:343 [meta_mOTU_v2_6218],0.200707810442277,-0.29482319314344924,-0.19810017791685164,-0.12758069198836627,-0.3565523622742344
Roseburia sp. CAG:309 [meta_mOTU_v2_6793],0.16968663644944976,-0.25883382670651833,-0.2090871895969853,-0.1334642511343592,-0.3161802844816728
Clostridium sp. CAG:451 [meta_mOTU_v2_7262],0.1117284635861217,-0.23059276087573358,-0.22190802250139935,-0.13725007715706453,-0.30931235725643663
unknown Clostridium [meta_mOTU_v2_6349],0.08305245277674687,-0.21706425535778104,-0.22958823708079554,-0.11948870040178652,-0.2974262596236591
Bacteroides pectinophilus [ref_mOTU_v2_4341],0.06058668562707143,-0.2097975060841791,-0.23459198355719005,-0.11120790256776024,-0.2751749708324242
Clostridium sp. CAG:510 [meta_mOTU_v2_6178],0.004667379064742732,-0.20621313799510996,-0.23497076753635726,-0.10681293555644344,-0.25754853930805643
unknown Clostridiales [meta_mOTU_v2_6107],-0.06362771087766426,-0.20618205510108253,-0.23546123638543764,-0.10331420261651997,-0.2788735049779108
Coprobacillus sp. CAG:605 [meta_mOTU_v2_7625],-0.08812298975519262,-0.21343784678167124,-0.2346855374357434,-0.10513531368214368,-0.3076829932030221
Clostridium sp. CAG:411 [meta_mOTU_v2_7074],-0.12709328411049906,-0.24850664408490847,-0.23774337212631763,-0.14699365592572228,-0.3506484993767881
unknown Ruminococcus [meta_mOTU_v2_5630],-0.2283824239452451,-0.30738857895317584,-0.24639114168581133,-0.2266222999454382,-0.4117235425205876
Eubacterium sp. CAG:581 [meta_mOTU_v2_7088],-0.3534412193302378,-0.33787686147165286,-0.27053930252924613,-0.31925305879439075,-0.5093545967040671
unknown Clostridiales [meta_mOTU_v2_5583],-0.4415842089580458,-0.3402139238712888,-0.2979711943651932,-0.39164742860555013,-0.5894572586730633
Clostridium sp. CAG:798 [meta_mOTU_v2_6742],-0.5070467549713182,-0.3557347568922448,-0.32147173668536416,-0.43930620451646146,-0.6546225854370638
Clostridium sp. CAG:1193 [meta_mOTU_v2_7613],-0.5776780980925184,-0.3562190356876633,-0.33962989156499646,-0.47040308533945924,-0.7151921820098219
Coprobacillus sp. CAG:826 [meta_mOTU_v2_6536],-0.6091011297298112,-0.3185335597976945,-0.33438462973428157,-0.4614217313734968,-0.7304768255092331
unknown Clostridiales [meta_mOTU_v2_7202],-0.47834775743587843,-0.2086277092299044,-0.2527761762648237,-0.3474044009858673,-0.5639361837721937
Anaerostipes hadrus [ref_mOTU_v2_1309],-0.3785731529649663,-0.2307032806631236,-0.0013741207591766208,-0.19853595413870276,-0.18831359868729358
Dorea formicigenerans [ref_mOTU_v2_0973],-0.4709590736984346,-0.2544753125826701,0.06368101228487896,-0.28891896704866177,-0.33006777784862085
unknown Eubacterium [meta_mOTU_v2_6657],-0.4330499587166216,-0.16904497513957764,0.1266805726394332,-0.32561035072918815,-0.3549435123150283
unknown Clostridiales [meta_mOTU_v2_6088],-0.3561339778385329,-0.08651667630315246,0.08805914071403108,-0.35483777269102995,-0.31500595683481847
unknown Eubacterium [meta_mOTU_v2_7687],-0.2642181490648083,-0.11163619861323755,-0.05322332062403515,-0.3688340416129073,-0.37325188493542916
unknown Faecalibacterium [meta_mOTU_v2_7143],-0.16198713436330797,-0.2786466201482098,-0.22172061368546023,-0.34655507215855413,-0.5487539536542635
unknown Clostridiales [meta_mOTU_v2_5745],-0.08465904011369206,-0.4057375873127718,-0.310507685721797,-0.30247733303331387,-0.6635371721056488
unknown Clostridiales [meta_mOTU_v2_7782],-0.015236239744605778,-0.4330464272778983,-0.316797611963686,-0.2523642707269,-0.6610197013242071
unknown Clostridiales [meta_mOTU_v2_6751],0.07783508032754331,-0.41932913220890844,-0.28601043891798283,-0.18428630088035425,-0.6013963545644965
Clostridium sp. CAG:492 [meta_mOTU_v2_7568],0.1612767916885421,-0.39732164046187307,-0.2458407765351536,-0.12524105128329321,-0.5367864241444028
unknown Clostridiales [meta_mOTU_v2_6801],0.19073069208264992,-0.37586014799321305,-0.21440297591268656,-0.09959093703800738,-0.4844160753808305
unknown Clostridiales [meta_mOTU_v2_6316],0.1739224318011793,-0.35636483045330314,-0.20248074889634216,-0.09552738184176408,-0.46323183929185013
unknown Firmicutes [meta_mOTU_v2_7175],0.18258888103201387,-0.3347062299151566,-0.2033101931407705,-0.08426712002945283,-0.44160733232561367
Clostridium sp. CAG:288 [meta_mOTU_v2_6160],0.1947583669437196,-0.30373105855843646,-0.21377951656734367,-0.08315692439563813,-0.41083176943991073
unknown Clostridiales [meta_mOTU_v2_5959],0.1639642734834359,-0.2629123434323365,-0.22281062749256353,-0.08420596698932349,-0.37680826868883693
unknown Clostridiales [meta_mOTU_v2_7124],0.10556518991307083,-0.23039606960691594,-0.23250516698330456,-0.08429968342496191,-0.37413828845013486
unknown Clostridiales [meta_mOTU_v2_7153],0.07708880363526663,-0.2127952187979163,-0.23835144202040479,-0.06547111042772726,-0.3630208052473591
unknown Clostridium [meta_mOTU_v2_6098],0.056869285584039274,-0.1993365386793529,-0.24215364257871477,-0.058006025372441816,-0.32835484449081437
Butyrivibrio sp. CAG:318 [meta_mOTU_v2_5702],0.004548750332901668,-0.1888875503565898,-0.24246885905647064,-0.053952516871372175,-0.29663676568628844
unknown Clostridium [meta_mOTU_v2_5343],-0.060154367545319734,-0.18521699024491037,-0.24320507051329654,-0.0537471292504423,-0.30576102483398315
Clostridium sp. CAG:226 [meta_mOTU_v2_7187],-0.07974550242244634,-0.18945245060037652,-0.2418407034242666,-0.05953204156777906,-0.3182460510602334
Clostridium sp. CAG:609 [meta_mOTU_v2_6466],-0.11270166259566648,-0.2236138451451047,-0.2407759506568921,-0.10252704463010306,-0.3390873885476485
unknown Clostridium [meta_mOTU_v2_7123],-0.2130505089052812,-0.2948835488150894,-0.2445259396886341,-0.18891946230115214,-0.39376827637165523
Anaerotruncus sp. CAG:528 [meta_mOTU_v2_7471],-0.3416400809893863,-0.3490985685977654,-0.26557862218253697,-0.2896038150833611,-0.49575790044648743
unknown Firmicutes [meta_mOTU_v2_7419],-0.4302069369772552,-0.3716972422526536,-0.2926784526849002,-0.36778034220914735,-0.582523623634935
Mycoplasma sp. CAG:472 [meta_mOTU_v2_6403],-0.4969481382177152,-0.39307335680179983,-0.31729872119878316,-0.42215633445597667,-0.6532017139131308
unknown Clostridium [meta_mOTU_v2_5751],-0.5725706495191891,-0.39622349212427815,-0.33717207417108164,-0.4616284326060348,-0.7179194027617049
Clostridium sp. CAG:1024 [meta_mOTU_v2_6786],-0.6085769867476787,-0.35890385167604366,-0.33315067015247785,-0.45944287130408545,-0.7344390178837779
Prevotella sp. CAG:485 [meta_mOTU_v2_7045],-0.47891939877416634,-0.24342470970013813,-0.2522177782318575,-0.3481810932278277,-0.5667108629278141
unknown Clostridiales [meta_mOTU_v2_7130],-0.3991582405597682,-0.2553673923980056,-0.0086568390948118,-0.22514100958084773,-0.2734501707433575
Ruminococcus torques [ref_mOTU_v2_4718],-0.5007539357973159,-0.3005238231015053,0.045304174489472514,-0.3261482029588172,-0.42259141268066236
Eubacterium ventriosum [ref_mOTU_v2_4204],-0.4678475436069561,-0.2431284420300956,0.08316664681411501,-0.36219506066131585,-0.44827594088386263
unknown Clostridiales [meta_mOTU_v2_7531],-0.39812136495162365,-0.170979935944639,0.024669798413572436,-0.3744303034840682,-0.4296911856472526
Eubacterium sp. CAG:274 [meta_mOTU_v2_7140],-0.31311877662259563,-0.179143579600282,-0.10840581040185718,-0.36545216288774124,-0.48815516152378075
unknown Clostridiales [meta_mOTU_v2_6787],-0.2136823959163936,-0.3153351638044156,-0.2492222615566197,-0.32974386159941577,-0.6189076184007786
unknown Firmicutes [meta_mOTU_v2_5525],-0.13159556965158734,-0.4198659145350758,-0.32086578310326286,-0.2819671221480381,-0.6937606934867333
Ruminococcus sp. CAG:254 [meta_mOTU_v2_5967],-0.05451103164117822,-0.4370109860096836,-0.32574978512140756,-0.22963302535512267,-0.6883642691133257
Clostridium sp. L2-50 [ref_mOTU_v2_4212],0.04631453828045231,-0.41989352679569153,-0.29963599867637947,-0.15926231010978487,-0.6467597755731327
unknown Clostridiales [meta_mOTU_v2_6190],0.13219286602608107,-0.39692128874198024,-0.26460662268226975,-0.09995755863244105,-0.5956413309734727
Ruminococcus sp. CAG:177 [meta_mOTU_v2_5453],0.15731090580859147,-0.37682467637065703,-0.23722172968728672,-0.07231765908481241,-0.547016398107748
unknown Clostridiales [meta_mOTU_v2_7317],0.1313661257348682,-0.3587505670089133,-0.22667365992903582,-0.06431832887605697,-0.5231345208575972
Roseburia sp. CAG:182 [meta_mOTU_v2_6334],0.1311185954272588,-0.3351688573403359,-0.22656921628941817,-0.05450111166703969,-0.4996549532970143
unknown Clostridiales [meta_mOTU_v2_7800],0.13983581056774927,-0.2988064372015752,-0.2337577570164409,-0.05536536617930827,-0.4770986911722851
unknown Clostridiales [meta_mOTU_v2_7778],0.11342581659069978,-0.2513558558888115,-0.24028521526733773,-0.05165427306845018,-0.45499615393785675
unknown Clostridiales [meta_mOTU_v2_5710],0.06176844149249475,-0.21285044759147945,-0.24784893109202835,-0.04422215506735453,-0.45589551441740284
Butyrivibrio crossotus [ref_mOTU_v2_4383],0.03514087029603645,-0.1919464996455483,-0.252937193509503,-0.023425065107007,-0.44396028609026567
unknown Firmicutes [meta_mOTU_v2_7361],0.013448318470592429,-0.1737813439581653,-0.25702858537897827,-0.020965813203634543,-0.403087466412322
Mycoplasma sp. CAG:956 [meta_mOTU_v2_7596],-0.033566434509557215,-0.15445597546221876,-0.25672020508429555,-0.018485051677659063,-0.3614253655237262
unknown Firmicutes [meta_mOTU_v2_5660],-0.08802633535254159,-0.14439888898658126,-0.255319118821631,-0.01716577303115242,-0.3581333734675861
Staphylococcus sp. CAG:324 [meta_mOTU_v2_7279],-0.10318594168367116,-0.14681470553074116,-0.253067972466522,-0.023999992191833366,-0.356879388828867
unknown Clostridiales [meta_mOTU_v2_5904],-0.13381876897452263,-0.18690527951178376,-0.25238343289755755,-0.07238311704480291,-0.36536802818412234
unknown Firmicutes [meta_mOTU_v2_6848],-0.22976887524870623,-0.27929940149058957,-0.2553662987513449,-0.16522618037906672,-0.41542010496006954
unknown Clostridium [meta_mOTU_v2_5927],-0.35300805438566074,-0.36372063163585516,-0.272298462045349,-0.2681411948840366,-0.5087435266797385
unknown Firmicutes [meta_mOTU_v2_6228],-0.4387149204789225,-0.40643218424991817,-0.29600098411709325,-0.34906933788870287,-0.5839131105541157
Mycoplasma sp. CAG:611 [meta_mOTU_v2_5692],-0.5063578805937768,-0.4295085479713254,-0.3198007801312305,-0.4085863387220394,-0.647441574649962
unknown Firmicutes [meta_mOTU_v2_5841],-0.5798947989368635,-0.43658079977777775,-0.33974726958744905,-0.45414095588448794,-0.715025475505206
unknown Firmicutes [meta_mOTU_v2_7403],-0.611462425764946,-0.4064782138817137,-0.3351754638878243,-0.4573638360242354,-0.736810605315106
Clostridium sp. CAG:762 [meta_mOTU_v2_6739],-0.47889095255161473,-0.2874649324249369,-0.2536192504541219,-0.34842468121725395,-0.5693218991412949
Dorea longicatena [ref_mOTU_v2_2893],-0.4023372134243761,-0.2503244243746276,0.022961617388412476,-0.23161152678225871,-0.3043620094853556
unknown Ruminococcaceae [meta_mOTU_v2_6905],-0.5087925443592352,-0.29397440025456706,0.09213764958529293,-0.3331043659744117,-0.45019794275314395
unknown Ruminococcaceae [meta_mOTU_v2_6557],-0.4783255462516508,-0.23580622460847156,0.13612045704869874,-0.36683378126106847,-0.46043122158282157
Ruminococcus lactaris [ref_mOTU_v2_0281],-0.41595207512505644,-0.1608245697588151,0.07392502105849462,-0.37256461648357714,-0.44433289993076214
Dialister invisus [ref_mOTU_v2_4598],-0.3528413138059947,-0.16084759244080912,-0.06993876935337062,-0.3518742708721613,-0.5174158970927324
unknown Clostridiales [meta_mOTU_v2_7061],-0.2818060173002751,-0.3004680064806009,-0.22740167053736401,-0.30492143240143693,-0.6453561908765566
unknown Clostridium [meta_mOTU_v2_7530],-0.20630378296006052,-0.4125016531074712,-0.31268427268269194,-0.2535080236228566,-0.7138451640876224
Clostridium sp. CAG:127 [meta_mOTU_v2_5364],-0.11979950206885123,-0.43426214994345075,-0.3256728764965792,-0.20755874922551582,-0.7162860330584149
unknown Clostridiales [meta_mOTU_v2_6049],-0.012660037993532857,-0.4183652372618852,-0.30633274988932313,-0.1434774179067281,-0.6914311093440878
unknown Coprococcus [meta_mOTU_v2_5379],0.06601627484991596,-0.39698652568213894,-0.27846814969554984,-0.08424554332053673,-0.6527043092681076
unknown Clostridiales [meta_mOTU_v2_7717],0.07678583272597507,-0.37844991333605005,-0.25652430256378383,-0.048633465773244566,-0.6042147887127695
unknown Clostridiales [meta_mOTU_v2_5397],0.04369229501283595,-0.3600890420163229,-0.2487042728554288,-0.03538874892694057,-0.5767842558144974
unknown Clostridiales [meta_mOTU_v2_7561],0.04169432619083139,-0.3346940151358521,-0.24699567745494788,-0.02542962683560019,-0.5565860416682105
